"record_identifier","ecommons_entity_name","ecommons_title","ecommons_title_year","ecommons_subject","ecommons_publisher","search_url","OCLC_result1_preflabel","OCLC_result1_birthdate","OCLC_result1_deathdate","OCLC_result1_score","OCLC_result1_subject","OCLC_result1_subject_CUL_score","OCLC_result1_OCLC_URI","OCLC_result1_LoC_preflabel","OCLC_result1_LoC_URI","OCLC_result1_LoC_birthdate","OCLC_result1_LoC_deathdate","OCLC_result1_LoC_affiliation_CUL_score","OCLC_result1_VIAF_URI","OCLC_result1_VIAF_title_CUL_score","OCLC_result1_VIAF_affiliation_CUL_score","OCLC_result1_ISNI_URI","OCLC_result1_Wiki_URI","OCLC_result2_Wiki_affiliation_CUL_score","OCLC_result2_preflabel","OCLC_result2_birthdate","OCLC_result2_deathdate","OCLC_result2_score","OCLC_result2_subject","OCLC_result2_subject_CUL_score","OCLC_result2_OCLC_URI","OCLC_result2_LoC_preflabel","OCLC_result2_LoC_URI","OCLC_result2_LoC_birthdate","OCLC_result2_LoC_deathdate","OCLC_result2_LoC_affiliation_CUL_score","OCLC_result2_VIAF_URI","OCLC_result2_VIAF_title_CUL_score","OCLC_result2_VIAF_affiliation_CUL_score","OCLC_result2_ISNI_URI","OCLC_result2_Wiki_URI","OCLC_result2_Wiki_affiliation_CUL_score"
"oai:ecommons.cornell.edu:1813/68","Rossi, Frank S.","The Homeowner's Lawn Care and Water Quality Almanac","2000","['weed control', 'core aeration', 'grass selection', 'lawn equipment maintenance', 'lawn fertilization', 'growing grass in shade', 'growing grass in sun', 'lawn insect pests', 'lawn diseases', 'proper pesticide use', 'lawn watering', 'lawn mowing', 'water quality assessment', 'yard waste', 'identifying pollutants']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Rossi%2C%20Frank%20S.","Frank S. Rossi","1962","","81.60019","Turf management","46","http://worldcat.org/entity/person/id/2640435463","Rossi, Frank S., 1962-","http://id.loc.gov/authorities/names/n00009206","1962","","","http://viaf.org/viaf/1239557","38","","http://isni.org/isni/0000000027902750","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/69","Maxwell, Lorraine E.","Designing Child Care Settings: A Child-Centered Approach","1998","['child care environment', 'child care developmental goals', 'evaluating child care settings', 'child care site selection']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Maxwell%2C%20Lorraine%20E.","Lorraine E. Maxwell","","","35.71761","Day care centers","49","http://worldcat.org/entity/person/id/2640059289","Maxwell, Lorraine E.","http://id.loc.gov/authorities/names/no2006079920","","","","http://viaf.org/viaf/41597739","40","","","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/70","Bristow, Barbara J.","It All Adds Up","1998","['savings accounts', 'using credit', 'checking accounts', 'understanding advertising', 'developing consumer skills', 'shopping at home']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Bristow%2C%20Barbara%20J.","Barbara Bristow","","","34.422916","Psychiatric hospitals","38","http://worldcat.org/entity/person/id/2632178397","Bristow, Barbara J.","http://id.loc.gov/authorities/names/n89143170","","","","http://viaf.org/viaf/40969395","20","","http://isni.org/isni/0000000033412301","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/71","Haugen, Heidi L.","Prevention of Youth Violence","2000","['children at risk', 'risk factors', 'resiliency factors', 'violence prevention strategy', 'selecting prevention programs', 'risk assessment', 'anger management', 'conflict resolution', 'crisis intervention', 'dating violence', 'gang violence', 'mentoring programming', 'self-esteem programming', 'social skills programming']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Haugen%2C%20Heidi%20L.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/72","Decker, Daniel J.","Enhancement of Wildlife Habitat on Private Lands","1998","['benefits of wildlife enhancement', 'elements of wildlife enhancement', 'problems of wildlife enhancement', 'brush shelters', 'nest structures', 'living brush piles', 'den and cavity tree preservation', 'feeding stations', 'water projects', 'planting and plants', 'creating and maintaining openings', 'managing odd areas and corridors']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Decker%2C%20Daniel%20J.","Daniel J. Decker","1900","","864.3866","Wildlife management--Social aspects","67","http://worldcat.org/entity/person/id/2638370481","Decker, Daniel J.","http://id.loc.gov/authorities/names/n82203379","","","","http://viaf.org/viaf/112596294","57","","http://isni.org/isni/0000000084707206","","","Johannes Daniel Decker","","","18.523209","","67","http://worldcat.org/entity/person/id/2635055258","","","","","","http://viaf.org/viaf/17962086","23","","","",""
"oai:ecommons.cornell.edu:1813/72","Kelley, John W.","Enhancement of Wildlife Habitat on Private Lands","1998","['benefits of wildlife enhancement', 'elements of wildlife enhancement', 'problems of wildlife enhancement', 'brush shelters', 'nest structures', 'living brush piles', 'den and cavity tree preservation', 'feeding stations', 'water projects', 'planting and plants', 'creating and maintaining openings', 'managing odd areas and corridors']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Kelley%2C%20John%20W.","John W. Kelley","1931","","295.88477","Wildlife habitat improvement","60","http://worldcat.org/entity/person/id/2627270479","Kelley, John W. (John William), 1931-","http://id.loc.gov/authorities/names/n82203378","1931","","","http://viaf.org/viaf/21039241","35","","http://isni.org/isni/0000000026379718","","","John Gormley Walsh Kelley","1959","","84.538506","Oceanography--Computer simulation","60","http://worldcat.org/entity/person/id/2630509148","Kelley, John Gormley Walsh, 1959-","http://id.loc.gov/authorities/names/no2007084848","1959","","","http://viaf.org/viaf/76098846","46","","http://isni.org/isni/0000000047574395","",""
"oai:ecommons.cornell.edu:1813/72","Goff, Gary R.","Enhancement of Wildlife Habitat on Private Lands","1998","['benefits of wildlife enhancement', 'elements of wildlife enhancement', 'problems of wildlife enhancement', 'brush shelters', 'nest structures', 'living brush piles', 'den and cavity tree preservation', 'feeding stations', 'water projects', 'planting and plants', 'creating and maintaining openings', 'managing odd areas and corridors']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Goff%2C%20Gary%20R.","Gary R. Goff","","","141.62016","Zoology, Economic","33","http://worldcat.org/entity/person/id/2641796650","Goff, Gary R.","http://id.loc.gov/authorities/names/n85377438","","","","http://viaf.org/viaf/40841389","38","","http://isni.org/isni/0000000028913267","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/72","Schneider, Rebecca","Enhancement of Wildlife Habitat on Private Lands","1998","['benefits of wildlife enhancement', 'elements of wildlife enhancement', 'problems of wildlife enhancement', 'brush shelters', 'nest structures', 'living brush piles', 'den and cavity tree preservation', 'feeding stations', 'water projects', 'planting and plants', 'creating and maintaining openings', 'managing odd areas and corridors']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Schneider%2C%20Rebecca","Rebecca Schneider","","","633.4627","Performance art","38","http://worldcat.org/entity/person/id/2632582777","Schneider, Rebecca","http://id.loc.gov/authorities/names/n97043597","","","","http://viaf.org/viaf/92867761","46","","http://isni.org/isni/000000006652983X","","","Rebecca L. Schneider","","","24.099731","Herpetology--Study and teaching","38","http://worldcat.org/entity/person/id/2628107981","Schneider, Rebecca L.","http://id.loc.gov/authorities/names/n2002019352","","","","http://viaf.org/viaf/31353432","32","","","",""
"oai:ecommons.cornell.edu:1813/72","Smith, Charles R.","Enhancement of Wildlife Habitat on Private Lands","1998","['benefits of wildlife enhancement', 'elements of wildlife enhancement', 'problems of wildlife enhancement', 'brush shelters', 'nest structures', 'living brush piles', 'den and cavity tree preservation', 'feeding stations', 'water projects', 'planting and plants', 'creating and maintaining openings', 'managing odd areas and corridors']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Smith%2C%20Charles%20R.","Charles Roach Smith","1807","8-02","1902.45","Numismatics","44","http://worldcat.org/entity/person/id/2631405013","Smith, Charles Roach, 1807-1890","http://id.loc.gov/authorities/names/n50014267","1807","1890","","http://viaf.org/viaf/27853564","45","","http://isni.org/isni/0000000083425186","http://www.wikidata.org/entity/Q5082092","","Charles Ryder Smith","1873","1956","602.10516","Atonement--Biblical teaching","44","http://worldcat.org/entity/person/id/2634941215","Smith, Charles Ryder, 1873-1956","http://id.loc.gov/authorities/names/no2002099606","1873","1956","","http://viaf.org/viaf/14446794","39","","http://isni.org/isni/0000000067016489","",""
"oai:ecommons.cornell.edu:1813/72","Curtis, Paul D.","Enhancement of Wildlife Habitat on Private Lands","1998","['benefits of wildlife enhancement', 'elements of wildlife enhancement', 'problems of wildlife enhancement', 'brush shelters', 'nest structures', 'living brush piles', 'den and cavity tree preservation', 'feeding stations', 'water projects', 'planting and plants', 'creating and maintaining openings', 'managing odd areas and corridors']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Curtis%2C%20Paul%20D.","Curtiss Paul DeYoung","1957","","198.31789","Race relations--Religious aspects--Christianity","52","http://worldcat.org/entity/person/id/2634829137","DeYoung, Curtiss Paul","http://id.loc.gov/authorities/names/n94103152","","","","http://viaf.org/viaf/161692436","40","","http://isni.org/isni/000000011482747X","","","Paul D. Curtis","","","153.7004","Wildlife pests--Control","52","http://worldcat.org/entity/person/id/2636042485","Curtis, Paul D.","http://id.loc.gov/authorities/names/nr2002034259","","","","http://viaf.org/viaf/44237716","51","","http://isni.org/isni/000000004917095X","",""
"oai:ecommons.cornell.edu:1813/73","Earle, Brian O.","The First-Year Experience: A Guide to Best Practices at Cornell University","2004","['first-year students', 'welcome letters', 'faculty advising', 'peer advising', 'student orientation']","","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Earle%2C%20Brian%20O.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/91","Mentis, Helena","OCCURRENCE OF FRUSTRATION IN HUMAN-COMPUTER INTERACTION: THE AFFECT OF INTERRUPTING COGNITIVE FLOW","2004","['frustration', 'human-computer interaction', 'user experience']","","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Mentis%2C%20Helena","Helena Marie Mentis","","","92.94057","Human-computer interaction","49","http://worldcat.org/entity/person/id/2633742178","Mentis, Helena Marie","http://id.loc.gov/authorities/names/no2014011854","","","","http://viaf.org/viaf/307456628","27","","","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/77","Burris, Simon","Refrains in Ancient Greek Poetry","2004","['refrain', 'poetry, lyric', 'poetry, greek']","","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Burris%2C%20Simon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/74","Orear, Jay","Enrico Fermi-The Master Scientist","2004","","","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Orear%2C%20Jay","Jay Orear","1925","","3392.268","Physics","","http://worldcat.org/entity/person/id/2630778053","Orear, Jay","http://id.loc.gov/authorities/names/n87104022","","","","http://viaf.org/viaf/101732040","43","","http://isni.org/isni/0000000116930980","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/75","Oliver, Jack E.","Shakespeare Got It Wrong, It's Not ""To Be,"" It's ""To Do."" The Autobiographical Memoirs of a Lucky Geophysicist.","2000","","['Northeastern Geology and Environmental Sciences']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Oliver%2C%20Jack%20E.","Jack Oliver","1923","1-05","140.08165","Plate tectonics","","http://worldcat.org/entity/person/id/2642160786","Oliver, J. E. (Jack Ertle), 1923-2011","http://id.loc.gov/authorities/names/n84213040","1923","2011","","http://viaf.org/viaf/100854805","39","","http://isni.org/isni/0000000082853875","http://www.wikidata.org/entity/Q1677140","","Jack Edward Oliver","1942","5-26","28.813374","Musicals--Vocal scores with piano","","http://worldcat.org/entity/person/id/2635152360","Oliver, J. Edward","http://id.loc.gov/authorities/names/no98038297","","","","http://viaf.org/viaf/11920224","17","","","http://www.wikidata.org/entity/Q15505909",""
"oai:ecommons.cornell.edu:1813/78","Velleman, Paul F.","Applications, Basics, and Computing of Exploratory Data Analysis","1981","['stem-and-leaf displays', 'letter-value displays', 'boxplots', 'x-y plotting', 'resistant line', 'smoothing data', 'coded tables', 'median polish', 'rootograms', 'computer graphics', 'utility programs', 'programming conventions', 'minitab implementation']","['Duxbury Press']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Velleman%2C%20Paul%20F.","Paul F. Velleman","1949","","2020.4529","Statistics","42","http://worldcat.org/entity/person/id/2628905848","Velleman, Paul F., 1949-","http://id.loc.gov/authorities/names/n80055776","1949","","","http://viaf.org/viaf/109361626","95","","http://isni.org/isni/0000000110035176","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/78","Hoaglin, David C.","Applications, Basics, and Computing of Exploratory Data Analysis","1981","['stem-and-leaf displays', 'letter-value displays', 'boxplots', 'x-y plotting', 'resistant line', 'smoothing data', 'coded tables', 'median polish', 'rootograms', 'computer graphics', 'utility programs', 'programming conventions', 'minitab implementation']","['Duxbury Press']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Hoaglin%2C%20David%20C.","David Caster Hoaglin","1944","","1750.1749","Mathematical statistics","40","http://worldcat.org/entity/person/id/2628402772","Hoaglin, David C. (David Caster), 1944-","http://id.loc.gov/authorities/names/n80050016","1944","","","http://viaf.org/viaf/56687426","55","","http://isni.org/isni/0000000109040461","","","David C. Hoaglin","","","8.570167","Statistics","40","http://worldcat.org/entity/person/id/2632120898","","","","","","http://viaf.org/viaf/310527250","36","","","",""
"oai:ecommons.cornell.edu:1813/79","Rand, Richard H.","Lecture Notes on Nonlinear Vibrations","2004","['phase plane', 'Duffing oscillator', 'van der Pol oscillator', 'forced Duffing Oscillator', 'forced van der Pol oscillator', ""Mathieu's Equation"", ""Ince's Equation"", 'two coupled conservative oscillators', 'two coupled limit-cycle oscillators', 'center manifolds', 'N coupled limit-cycle oscillators', 'continuum of coupled conservative oscillators', ""Melnikov's Method for predicting chaos"", 'Differential-Delay Equations', 'Differential Equations with Fractional Derivatives']","","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Rand%2C%20Richard%20H.","Richard H. Randall","1926","5-14","515.30884","Phantom of the Opera (Fictitious character)","46","http://worldcat.org/entity/person/id/2643018949","Randall, Richard H., 1926-1997","http://id.loc.gov/authorities/names/n85045102","1926","1997","","http://viaf.org/viaf/87295697","40","","http://isni.org/isni/0000000355200125","","","Richard H. Randall","1926","","216.97214","Ivories","46","http://worldcat.org/entity/person/id/2632376074","","","","","","http://viaf.org/viaf/41859502","39","","http://isni.org/isni/0000000117597665","",""
"oai:ecommons.cornell.edu:1813/81","Ginet, Carl","Knowledge, Perception, and Memory","1975","['knowledge', 'truth', 'confidence', 'justification', 'external conclusiveness', 'perceptual facts', 'perceptual knowledge', 'memory knowledge', 'senses', 'memory']","['D. Reidel Publishing Co.']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Ginet%2C%20Carl","Carl Ginet","1932","","349.19693","Free will and determinism","34","http://worldcat.org/entity/person/id/2637888391","Ginet, Carl","http://id.loc.gov/authorities/names/n82001276","","","","http://viaf.org/viaf/34471455","54","","http://isni.org/isni/0000000116175962","http://www.wikidata.org/entity/Q5040218","","Ginette Carles","1900","","271.5976","Ballets--Excerpts","34","http://worldcat.org/entity/person/id/2631330885","Carles, Ginette","http://id.loc.gov/authorities/names/no97055806","","","","http://viaf.org/viaf/26672445","47","","http://isni.org/isni/0000000045930667","",""
"oai:ecommons.cornell.edu:1813/82","Rudan, John W.","The History of Computing at Cornell","2004","['The early days of punched card systems', 'The beginning and increasing use of computers in instruction', 'Use of computers to support university research activities; statistical programs', 'Use of computers for data processing for university business systems', 'Operating system and programming language software developed at Cornell', 'Computer Science Department and use of computers in instruction', 'Microcomputers/Personal computers on campus; sales and support', 'Text and Word Processing Developments, Desktop Publishing', 'Supercomputing at Cornell', 'Library use of Information Technology (Mass Storage and Printing Technologies)', 'The transition from Computing to Information Technology', 'Telecommunications and telephone systems', 'NSFNet and its evolution to the Internet', 'Network developments and systems at Cornell', 'Electronic Mail developments and use at Cornell', 'CUINFO, CU-SeeMe, Project Mandarin, Bear Access', 'Cornell leadership activities in computing/IT and networking applications and technology', 'Y2K - the year 2000 transition at Cornell', 'P2K - Project 2000 (the transformation of business systems at Cornell)', 'Time lines of computing/IT activities at Cornell (Appendix)']","","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Rudan%2C%20John%20W.","John W Rudan","","","21.87421","Information science--Study and teaching","53","http://worldcat.org/entity/person/id/2634708989","","","","","","http://viaf.org/viaf/106273586","34","","","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/83","Oliver, Jack E.","The Incomplete Guide to the Art of Discovery","1991","['about discovery', 'strategy for discovery', 'tactics for discovery', 'personal traits and attitudes for discoverers']","['Columbia University Press']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Oliver%2C%20Jack%20E.","Jack Oliver","1923","1-05","140.08165","Plate tectonics","44","http://worldcat.org/entity/person/id/2642160786","Oliver, J. E. (Jack Ertle), 1923-2011","http://id.loc.gov/authorities/names/n84213040","1923","2011","","http://viaf.org/viaf/100854805","46","","http://isni.org/isni/0000000082853875","http://www.wikidata.org/entity/Q1677140","","Jack Edward Oliver","1942","5-26","28.813374","Musicals--Vocal scores with piano","44","http://worldcat.org/entity/person/id/2635152360","Oliver, J. Edward","http://id.loc.gov/authorities/names/no98038297","","","","http://viaf.org/viaf/11920224","20","","","http://www.wikidata.org/entity/Q15505909",""
"oai:ecommons.cornell.edu:1813/85","Hershey, Edward","Dale Corson-Cornell's Good Fortune","1999","['Dale Corson', 'Cornell University History', 'Cornell University Physics Department', 'College of Engineering', 'Provost', 'University President']","['Cornell University']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Hershey%2C%20Edward","Edward Hershey","","","35.47075","Police","35","http://worldcat.org/entity/person/id/2629328966","Hershey, Edward","http://id.loc.gov/authorities/names/n79078254","","","","http://viaf.org/viaf/23419863","36","","http://isni.org/isni/0000000067196838","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/86","Cope, J. A.","Know Your Trees","1948","['alternate', 'blade', 'chambered pith', 'compound leaves', 'deciduous', 'entire', 'lanceolate', 'leaflet', 'leaf scar', 'linear', 'lobed', 'margin', 'midrib', 'node', 'oblique', 'opposite', 'ovate', 'palmate', 'persistent', 'pinnate', 'serrate', 'simple leaves', 'spur', 'terminal bud', 'thorn', 'truncate']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Cope%2C%20J.%20A.","Joseph","1603","9-18","555.93555","Nativity of Jesus Christ","7","http://worldcat.org/entity/person/id/2627527111","Joseph, of Cupertino, Saint, 1603-1663","http://id.loc.gov/authorities/names/n80009870","1603","1663","","http://viaf.org/viaf/27869581","29","","http://isni.org/isni/0000000110232719","http://www.wikidata.org/entity/Q313807","","J. A. C. Mackie","1924","2011","384.62143","Politics and government","7","http://worldcat.org/entity/person/id/2633254710","Mackie, J. A. C.","http://id.loc.gov/authorities/names/n50041850","","","","http://viaf.org/viaf/19757832","36","","http://isni.org/isni/0000000083622446","",""
"oai:ecommons.cornell.edu:1813/86","Winch, Fred E. Jr.","Know Your Trees","1948","['alternate', 'blade', 'chambered pith', 'compound leaves', 'deciduous', 'entire', 'lanceolate', 'leaflet', 'leaf scar', 'linear', 'lobed', 'margin', 'midrib', 'node', 'oblique', 'opposite', 'ovate', 'palmate', 'persistent', 'pinnate', 'serrate', 'simple leaves', 'spur', 'terminal bud', 'thorn', 'truncate']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Winch%2C%20Fred%20E.%20Jr.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oai:ecommons.cornell.edu:1813/86","Cope, E. A.","Know Your Trees","1948","['alternate', 'blade', 'chambered pith', 'compound leaves', 'deciduous', 'entire', 'lanceolate', 'leaflet', 'leaf scar', 'linear', 'lobed', 'margin', 'midrib', 'node', 'oblique', 'opposite', 'ovate', 'palmate', 'persistent', 'pinnate', 'serrate', 'simple leaves', 'spur', 'terminal bud', 'thorn', 'truncate']","['Cornell Cooperative Extension']","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Cope%2C%20E.%20A.","Edward A. Cope","1948","","731.95404","Trees","55","http://worldcat.org/entity/person/id/2636855527","Cope, Edward A., 1948-","http://id.loc.gov/authorities/names/n85225848","1948","","","http://viaf.org/viaf/110571439","37","","http://isni.org/isni/0000000084078403","","","Joseph","1603","9-18","505.3559","Nativity of Jesus Christ","55","http://worldcat.org/entity/person/id/2627527111","Joseph, of Cupertino, Saint, 1603-1663","http://id.loc.gov/authorities/names/n80009870","1603","1663","","http://viaf.org/viaf/27869581","29","","http://isni.org/isni/0000000110232719","http://www.wikidata.org/entity/Q313807",""
"oai:ecommons.cornell.edu:1813/87","Gardiner, Steven Lester","MASCULINITY, WAR, AND REFUSAL: VICISSITUDES OF GERMAN MANHOOD BEFORE AND AFTER THE COLD WAR","2004","['Germany', 'Masculinity', 'War', 'Conscientious Objection', 'Bundeswehr', 'Evolution']","","http://experiment.worldcat.org/entity/lookup/?wskey=COO&q=Gardiner%2C%20Steven%20Lester","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
